ordinal,card_id,recipe_id,material_a_id,material_a_name_ko,material_b_id,material_b_name_ko,branch,actor_id,actor_modifier_form,receptor_id,receptor_noun_form,rule_type,rule_key,law_pair,rule_text_ko,generated_name_ko,result_class,flag_count,flags
441,forge__join_05__scat_01,join_05|scat_01,join_05,겹친 소리,scat_01,가벼운 뼈,LAW,scat_01,가벼운,join_05,소리,LAW,SCATTER|JOIN,SCATTER|JOIN,이어붙이면 더 빨라진다.,가벼운 소리,QUICKENED,0,
442,forge__join_05__scat_02,join_05|scat_02,join_05,겹친 소리,scat_02,흩날리는 씨,LAW,scat_02,흩날리는,join_05,소리,LAW,SCATTER|JOIN,SCATTER|JOIN,이어붙이면 더 빨라진다.,흩날리는 소리,QUICKENED,0,
443,forge__join_05__scat_03,join_05|scat_03,join_05,겹친 소리,scat_03,벗겨진 껍데기,LAW,scat_03,벗겨진,join_05,소리,LAW,SCATTER|JOIN,SCATTER|JOIN,이어붙이면 더 빨라진다.,벗겨진 소리,QUICKENED,0,
444,forge__join_05__scat_04,join_05|scat_04,join_05,겹친 소리,scat_04,뜬 먼지,LAW,scat_04,뜬,join_05,소리,LAW,SCATTER|JOIN,SCATTER|JOIN,이어붙이면 더 빨라진다.,뜬 소리,QUICKENED,0,
445,forge__join_05__scat_05,join_05|scat_05,join_05,겹친 소리,scat_05,마른 바람,LAW,scat_05,마른,join_05,소리,LAW,SCATTER|JOIN,SCATTER|JOIN,이어붙이면 더 빨라진다.,마른 소리,QUICKENED,0,
446,forge__join_05__still_01,join_05|still_01,join_05,겹친 소리,still_01,서리꽃,LAW,still_01,서리 낀,join_05,소리,LAW,STILL|JOIN,STILL|JOIN,이어붙이면 더 굳는다.,서리 낀 소리,HARDENED,0,
447,forge__join_05__still_02,join_05|still_02,join_05,겹친 소리,still_02,멈춘 물방울,LAW,still_02,멈춘,join_05,소리,LAW,STILL|JOIN,STILL|JOIN,이어붙이면 더 굳는다.,멈춘 소리,HARDENED,0,
448,forge__join_05__still_03,join_05|still_03,join_05,겹친 소리,still_03,잠긴 발자국,LAW,still_03,잠긴,join_05,소리,LAW,STILL|JOIN,STILL|JOIN,이어붙이면 더 굳는다.,잠긴 소리,HARDENED,0,
449,forge__join_05__still_04,join_05|still_04,join_05,겹친 소리,still_04,굳은 숨,LAW,still_04,숨 멎은,join_05,소리,LAW,STILL|JOIN,STILL|JOIN,이어붙이면 더 굳는다.,숨 멎은 소리,HARDENED,0,
450,forge__join_05__still_05,join_05|still_05,join_05,겹친 소리,still_05,그친 종소리,LAW,still_05,그친,join_05,소리,LAW,STILL|JOIN,STILL|JOIN,이어붙이면 더 굳는다.,그친 소리,HARDENED,0,
451,forge__join_05__tool_01,join_05|tool_01,join_05,겹친 소리,tool_01,도가니,CATALYST,tool_01,달궈진,join_05,소리,RESULT_CLASS,CATALYZED_JOIN,,,달궈진 소리,CATALYZED_JOIN,0,
452,forge__join_05__tool_02,join_05|tool_02,join_05,겹친 소리,tool_02,집게,CATALYST,tool_02,집어올린,join_05,소리,RESULT_CLASS,CATALYZED_JOIN,,,집어올린 소리,CATALYZED_JOIN,0,
453,forge__join_05__tool_03,join_05|tool_03,join_05,겹친 소리,tool_03,체,CATALYST,tool_03,걸러진,join_05,소리,RESULT_CLASS,CATALYZED_JOIN,,,걸러진 소리,CATALYZED_JOIN,0,
454,forge__join_05__tool_04,join_05|tool_04,join_05,겹친 소리,tool_04,등불,CATALYST,tool_04,밝혀진,join_05,소리,RESULT_CLASS,CATALYZED_JOIN,,,밝혀진 소리,CATALYZED_JOIN,0,
455,forge__join_05__tool_05,join_05|tool_05,join_05,겹친 소리,tool_05,계측기,CATALYST,tool_05,재어진,join_05,소리,RESULT_CLASS,CATALYZED_JOIN,,,재어진 소리,CATALYZED_JOIN,0,
456,forge__join_05__tool_06,join_05|tool_06,join_05,겹친 소리,tool_06,풀무,CATALYST,tool_06,불어넣은,join_05,소리,RESULT_CLASS,CATALYZED_JOIN,,,불어넣은 소리,CATALYZED_JOIN,0,
457,forge__join_05__tool_07,join_05|tool_07,join_05,겹친 소리,tool_07,저울,CATALYST,tool_07,달아본,join_05,소리,RESULT_CLASS,CATALYZED_JOIN,,,달아본 소리,CATALYZED_JOIN,0,
458,forge__join_05__tool_08,join_05|tool_08,join_05,겹친 소리,tool_08,표본 상자,CATALYST,tool_08,갈무리한,join_05,소리,RESULT_CLASS,CATALYZED_JOIN,,,갈무리한 소리,CATALYZED_JOIN,0,
459,forge__join_05__tool_09,join_05|tool_09,join_05,겹친 소리,tool_09,갱도 지도,CATALYST,tool_09,그려진,join_05,소리,RESULT_CLASS,CATALYZED_JOIN,,,그려진 소리,CATALYZED_JOIN,0,
460,forge__join_05__tool_10,join_05|tool_10,join_05,겹친 소리,tool_10,손수레,CATALYST,tool_10,실려온,join_05,소리,RESULT_CLASS,CATALYZED_JOIN,,,실려온 소리,CATALYZED_JOIN,0,
461,forge__join_05__wash_01,join_05|wash_01,join_05,겹친 소리,wash_01,맑은 눈물,LAW,wash_01,맑은,join_05,소리,LAW,WASH|JOIN,WASH|JOIN,이어붙이면 더 맑아진다.,맑은 소리,CLARIFIED,0,
462,forge__join_05__wash_02,join_05|wash_02,join_05,겹친 소리,wash_02,닳은 돌,LAW,wash_02,닳은,join_05,소리,LAW,WASH|JOIN,WASH|JOIN,이어붙이면 더 맑아진다.,닳은 소리,CLARIFIED,0,
463,forge__join_05__wash_03,join_05|wash_03,join_05,겹친 소리,wash_03,빈 껍질,LAW,wash_03,빈,join_05,소리,LAW,WASH|JOIN,WASH|JOIN,이어붙이면 더 맑아진다.,빈 소리,CLARIFIED,0,
464,forge__join_05__wash_04,join_05|wash_04,join_05,겹친 소리,wash_04,지워진 자국,LAW,wash_04,지워진,join_05,소리,LAW,WASH|JOIN,WASH|JOIN,이어붙이면 더 맑아진다.,지워진 소리,CLARIFIED,0,
465,forge__join_05__wash_05,join_05|wash_05,join_05,겹친 소리,wash_05,가라앉은 앙금,LAW,wash_05,가라앉은,join_05,소리,LAW,WASH|JOIN,WASH|JOIN,이어붙이면 더 맑아진다.,가라앉은 소리,CLARIFIED,0,
466,forge__odd_01__odd_02,odd_01|odd_02,odd_01,걸어다니는 주전자,odd_02,두 번 접힌 사다리,LAW,odd_02,두 번 접힌,odd_01,주전자,LAW,STILL|JOIN,STILL|JOIN,이어붙이면 더 굳는다.,두 번 접힌 주전자,HARDENED,0,
467,forge__odd_01__odd_03,odd_01|odd_03,odd_01,걸어다니는 주전자,odd_03,스스로 켜지는 초,LAW,odd_03,스스로 켜지는,odd_01,주전자,LAW,BURN|JOIN,BURN|JOIN,이어붙이면 더 크게 탄다.,스스로 켜지는 주전자,KINDLED,0,
468,forge__odd_01__odd_04,odd_01|odd_04,odd_01,걸어다니는 주전자,odd_04,뒤집힌 장갑,LAW,odd_04,뒤집힌,odd_01,주전자,LAW,WASH|JOIN,WASH|JOIN,이어붙이면 더 맑아진다.,뒤집힌 주전자,CLARIFIED,0,
469,forge__odd_01__odd_05,odd_01|odd_05,odd_01,걸어다니는 주전자,odd_05,노래하는 못,LAW,odd_01,걸어다니는,odd_05,못,LAW,JOIN|JOIN,JOIN|JOIN,결속이 겹치면 다음 빚기가 두 번 이어진다.,걸어다니는 못,KNOT,0,
470,forge__odd_01__odd_06,odd_01|odd_06,odd_01,걸어다니는 주전자,odd_06,자기를 재는 자,LAW,odd_06,자기를 재는,odd_01,주전자,LAW,ROT|JOIN,ROT|JOIN,이어붙이면 더 삭는다.,자기를 재는 주전자,FESTERED,0,
471,forge__odd_01__ore_burn,odd_01|ore_burn,odd_01,걸어다니는 주전자,ore_burn,타는 조각,LAW,ore_burn,타는,odd_01,주전자,LAW,BURN|JOIN,BURN|JOIN,이어붙이면 더 크게 탄다.,타는 주전자,KINDLED,0,
472,forge__odd_01__ore_join,odd_01|ore_join,odd_01,걸어다니는 주전자,ore_join,엉긴 조각,LAW,odd_01,걸어다니는,ore_join,뭉치,LAW,JOIN|JOIN,JOIN|JOIN,결속이 겹치면 다음 빚기가 두 번 이어진다.,걸어다니는 뭉치,KNOT,0,
473,forge__odd_01__ore_rot,odd_01|ore_rot,odd_01,걸어다니는 주전자,ore_rot,삭은 조각,LAW,ore_rot,삭은,odd_01,주전자,LAW,ROT|JOIN,ROT|JOIN,이어붙이면 더 삭는다.,삭은 주전자,FESTERED,0,
474,forge__odd_01__ore_scatter,odd_01|ore_scatter,odd_01,걸어다니는 주전자,ore_scatter,흩어지는 조각,LAW,ore_scatter,흩어지는,odd_01,주전자,LAW,SCATTER|JOIN,SCATTER|JOIN,이어붙이면 더 빨라진다.,흩어지는 주전자,QUICKENED,0,
475,forge__odd_01__ore_still,odd_01|ore_still,odd_01,걸어다니는 주전자,ore_still,굳은 조각,LAW,ore_still,굳은,odd_01,주전자,LAW,STILL|JOIN,STILL|JOIN,이어붙이면 더 굳는다.,굳은 주전자,HARDENED,0,
476,forge__odd_01__ore_wash,odd_01|ore_wash,odd_01,걸어다니는 주전자,ore_wash,씻긴 조각,LAW,ore_wash,씻긴,odd_01,주전자,LAW,WASH|JOIN,WASH|JOIN,이어붙이면 더 맑아진다.,씻긴 주전자,CLARIFIED,0,
477,forge__odd_01__rot_01,odd_01|rot_01,odd_01,걸어다니는 주전자,rot_01,딱지,LAW,rot_01,앉은,odd_01,주전자,LAW,ROT|JOIN,ROT|JOIN,이어붙이면 더 삭는다.,앉은 주전자,FESTERED,0,
478,forge__odd_01__rot_02,odd_01|rot_02,odd_01,걸어다니는 주전자,rot_02,무른 뿌리,LAW,rot_02,무른,odd_01,주전자,LAW,ROT|JOIN,ROT|JOIN,이어붙이면 더 삭는다.,무른 주전자,FESTERED,0,
479,forge__odd_01__rot_03,odd_01|rot_03,odd_01,걸어다니는 주전자,rot_03,곰팡이 꽃,LAW,rot_03,핀,odd_01,주전자,LAW,ROT|JOIN,ROT|JOIN,이어붙이면 더 삭는다.,핀 주전자,FESTERED,0,
480,forge__odd_01__rot_04,odd_01|rot_04,odd_01,걸어다니는 주전자,rot_04,번지는 얼룩,LAW,rot_04,번지는,odd_01,주전자,LAW,ROT|JOIN,ROT|JOIN,이어붙이면 더 삭는다.,번지는 주전자,FESTERED,0,
481,forge__odd_01__rot_05,odd_01|rot_05,odd_01,걸어다니는 주전자,rot_05,내려앉은 냄새,LAW,rot_05,내려앉은,odd_01,주전자,LAW,ROT|JOIN,ROT|JOIN,이어붙이면 더 삭는다.,내려앉은 주전자,FESTERED,0,
482,forge__odd_01__scat_01,odd_01|scat_01,odd_01,걸어다니는 주전자,scat_01,가벼운 뼈,LAW,scat_01,가벼운,odd_01,주전자,LAW,SCATTER|JOIN,SCATTER|JOIN,이어붙이면 더 빨라진다.,가벼운 주전자,QUICKENED,0,
483,forge__odd_01__scat_02,odd_01|scat_02,odd_01,걸어다니는 주전자,scat_02,흩날리는 씨,LAW,scat_02,흩날리는,odd_01,주전자,LAW,SCATTER|JOIN,SCATTER|JOIN,이어붙이면 더 빨라진다.,흩날리는 주전자,QUICKENED,0,
484,forge__odd_01__scat_03,odd_01|scat_03,odd_01,걸어다니는 주전자,scat_03,벗겨진 껍데기,LAW,scat_03,벗겨진,odd_01,주전자,LAW,SCATTER|JOIN,SCATTER|JOIN,이어붙이면 더 빨라진다.,벗겨진 주전자,QUICKENED,0,
485,forge__odd_01__scat_04,odd_01|scat_04,odd_01,걸어다니는 주전자,scat_04,뜬 먼지,LAW,scat_04,뜬,odd_01,주전자,LAW,SCATTER|JOIN,SCATTER|JOIN,이어붙이면 더 빨라진다.,뜬 주전자,QUICKENED,0,
486,forge__odd_01__scat_05,odd_01|scat_05,odd_01,걸어다니는 주전자,scat_05,마른 바람,LAW,scat_05,마른,odd_01,주전자,LAW,SCATTER|JOIN,SCATTER|JOIN,이어붙이면 더 빨라진다.,마른 주전자,QUICKENED,0,
487,forge__odd_01__still_01,odd_01|still_01,odd_01,걸어다니는 주전자,still_01,서리꽃,LAW,still_01,서리 낀,odd_01,주전자,LAW,STILL|JOIN,STILL|JOIN,이어붙이면 더 굳는다.,서리 낀 주전자,HARDENED,0,
488,forge__odd_01__still_02,odd_01|still_02,odd_01,걸어다니는 주전자,still_02,멈춘 물방울,LAW,still_02,멈춘,odd_01,주전자,LAW,STILL|JOIN,STILL|JOIN,이어붙이면 더 굳는다.,멈춘 주전자,HARDENED,0,
489,forge__odd_01__still_03,odd_01|still_03,odd_01,걸어다니는 주전자,still_03,잠긴 발자국,LAW,still_03,잠긴,odd_01,주전자,LAW,STILL|JOIN,STILL|JOIN,이어붙이면 더 굳는다.,잠긴 주전자,HARDENED,0,
490,forge__odd_01__still_04,odd_01|still_04,odd_01,걸어다니는 주전자,still_04,굳은 숨,LAW,still_04,숨 멎은,odd_01,주전자,LAW,STILL|JOIN,STILL|JOIN,이어붙이면 더 굳는다.,숨 멎은 주전자,HARDENED,0,
491,forge__odd_01__still_05,odd_01|still_05,odd_01,걸어다니는 주전자,still_05,그친 종소리,LAW,still_05,그친,odd_01,주전자,LAW,STILL|JOIN,STILL|JOIN,이어붙이면 더 굳는다.,그친 주전자,HARDENED,0,
492,forge__odd_01__tool_01,odd_01|tool_01,odd_01,걸어다니는 주전자,tool_01,도가니,CATALYST,tool_01,달궈진,odd_01,주전자,RESULT_CLASS,CATALYZED_JOIN,,,달궈진 주전자,CATALYZED_JOIN,0,
493,forge__odd_01__tool_02,odd_01|tool_02,odd_01,걸어다니는 주전자,tool_02,집게,CATALYST,tool_02,집어올린,odd_01,주전자,RESULT_CLASS,CATALYZED_JOIN,,,집어올린 주전자,CATALYZED_JOIN,0,
494,forge__odd_01__tool_03,odd_01|tool_03,odd_01,걸어다니는 주전자,tool_03,체,CATALYST,tool_03,걸러진,odd_01,주전자,RESULT_CLASS,CATALYZED_JOIN,,,걸러진 주전자,CATALYZED_JOIN,0,
495,forge__odd_01__tool_04,odd_01|tool_04,odd_01,걸어다니는 주전자,tool_04,등불,CATALYST,tool_04,밝혀진,odd_01,주전자,RESULT_CLASS,CATALYZED_JOIN,,,밝혀진 주전자,CATALYZED_JOIN,0,
496,forge__odd_01__tool_05,odd_01|tool_05,odd_01,걸어다니는 주전자,tool_05,계측기,CATALYST,tool_05,재어진,odd_01,주전자,RESULT_CLASS,CATALYZED_JOIN,,,재어진 주전자,CATALYZED_JOIN,0,
497,forge__odd_01__tool_06,odd_01|tool_06,odd_01,걸어다니는 주전자,tool_06,풀무,CATALYST,tool_06,불어넣은,odd_01,주전자,RESULT_CLASS,CATALYZED_JOIN,,,불어넣은 주전자,CATALYZED_JOIN,0,
498,forge__odd_01__tool_07,odd_01|tool_07,odd_01,걸어다니는 주전자,tool_07,저울,CATALYST,tool_07,달아본,odd_01,주전자,RESULT_CLASS,CATALYZED_JOIN,,,달아본 주전자,CATALYZED_JOIN,0,
499,forge__odd_01__tool_08,odd_01|tool_08,odd_01,걸어다니는 주전자,tool_08,표본 상자,CATALYST,tool_08,갈무리한,odd_01,주전자,RESULT_CLASS,CATALYZED_JOIN,,,갈무리한 주전자,CATALYZED_JOIN,0,
500,forge__odd_01__tool_09,odd_01|tool_09,odd_01,걸어다니는 주전자,tool_09,갱도 지도,CATALYST,tool_09,그려진,odd_01,주전자,RESULT_CLASS,CATALYZED_JOIN,,,그려진 주전자,CATALYZED_JOIN,0,
501,forge__odd_01__tool_10,odd_01|tool_10,odd_01,걸어다니는 주전자,tool_10,손수레,CATALYST,tool_10,실려온,odd_01,주전자,RESULT_CLASS,CATALYZED_JOIN,,,실려온 주전자,CATALYZED_JOIN,0,
502,forge__odd_01__wash_01,odd_01|wash_01,odd_01,걸어다니는 주전자,wash_01,맑은 눈물,LAW,wash_01,맑은,odd_01,주전자,LAW,WASH|JOIN,WASH|JOIN,이어붙이면 더 맑아진다.,맑은 주전자,CLARIFIED,0,
503,forge__odd_01__wash_02,odd_01|wash_02,odd_01,걸어다니는 주전자,wash_02,닳은 돌,LAW,wash_02,닳은,odd_01,주전자,LAW,WASH|JOIN,WASH|JOIN,이어붙이면 더 맑아진다.,닳은 주전자,CLARIFIED,0,
504,forge__odd_01__wash_03,odd_01|wash_03,odd_01,걸어다니는 주전자,wash_03,빈 껍질,LAW,wash_03,빈,odd_01,주전자,LAW,WASH|JOIN,WASH|JOIN,이어붙이면 더 맑아진다.,빈 주전자,CLARIFIED,0,
505,forge__odd_01__wash_04,odd_01|wash_04,odd_01,걸어다니는 주전자,wash_04,지워진 자국,LAW,wash_04,지워진,odd_01,주전자,LAW,WASH|JOIN,WASH|JOIN,이어붙이면 더 맑아진다.,지워진 주전자,CLARIFIED,0,
506,forge__odd_01__wash_05,odd_01|wash_05,odd_01,걸어다니는 주전자,wash_05,가라앉은 앙금,LAW,wash_05,가라앉은,odd_01,주전자,LAW,WASH|JOIN,WASH|JOIN,이어붙이면 더 맑아진다.,가라앉은 주전자,CLARIFIED,0,
507,forge__odd_02__odd_03,odd_02|odd_03,odd_02,두 번 접힌 사다리,odd_03,스스로 켜지는 초,LAW,odd_02,두 번 접힌,odd_03,초,LAW,STILL|BURN,STILL|BURN,터지려는 것을 붙잡으면 눌린다.,두 번 접힌 초,PRESSED_FIRE,0,
508,forge__odd_02__odd_04,odd_02|odd_04,odd_02,두 번 접힌 사다리,odd_04,뒤집힌 장갑,LAW,odd_02,두 번 접힌,odd_04,장갑,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,두 번 접힌 장갑,CRYSTAL,0,
509,forge__odd_02__odd_05,odd_02|odd_05,odd_02,두 번 접힌 사다리,odd_05,노래하는 못,LAW,odd_02,두 번 접힌,odd_05,못,LAW,STILL|JOIN,STILL|JOIN,이어붙이면 더 굳는다.,두 번 접힌 못,HARDENED,0,
510,forge__odd_02__odd_06,odd_02|odd_06,odd_02,두 번 접힌 사다리,odd_06,자기를 재는 자,LAW,odd_02,두 번 접힌,odd_06,자,LAW,STILL|ROT,STILL|ROT,무너지는 것을 붙잡으면 굳어 남는다.,두 번 접힌 자,SCAB,0,
511,forge__odd_02__ore_burn,odd_02|ore_burn,odd_02,두 번 접힌 사다리,ore_burn,타는 조각,LAW,odd_02,두 번 접힌,ore_burn,불씨,LAW,STILL|BURN,STILL|BURN,터지려는 것을 붙잡으면 눌린다.,두 번 접힌 불씨,PRESSED_FIRE,0,
512,forge__odd_02__ore_join,odd_02|ore_join,odd_02,두 번 접힌 사다리,ore_join,엉긴 조각,LAW,odd_02,두 번 접힌,ore_join,뭉치,LAW,STILL|JOIN,STILL|JOIN,이어붙이면 더 굳는다.,두 번 접힌 뭉치,HARDENED,0,
513,forge__odd_02__ore_rot,odd_02|ore_rot,odd_02,두 번 접힌 사다리,ore_rot,삭은 조각,LAW,odd_02,두 번 접힌,ore_rot,부스러기,LAW,STILL|ROT,STILL|ROT,무너지는 것을 붙잡으면 굳어 남는다.,두 번 접힌 부스러기,SCAB,0,
514,forge__odd_02__ore_scatter,odd_02|ore_scatter,odd_02,두 번 접힌 사다리,ore_scatter,흩어지는 조각,LAW,odd_02,두 번 접힌,ore_scatter,티끌,LAW,STILL|SCATTER,STILL|SCATTER,달아나려는 것을 붙잡으면 가라앉는다.,두 번 접힌 티끌,SETTLING,0,
515,forge__odd_02__ore_still,odd_02|ore_still,odd_02,두 번 접힌 사다리,ore_still,굳은 조각,LAW,odd_02,두 번 접힌,ore_still,덩이,LAW,STILL|STILL,STILL|STILL,응결이 겹치면 완전히 멈춘다.,두 번 접힌 덩이,TOTAL_STOP,0,
516,forge__odd_02__ore_wash,odd_02|ore_wash,odd_02,두 번 접힌 사다리,ore_wash,씻긴 조각,LAW,odd_02,두 번 접힌,ore_wash,속살,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,두 번 접힌 속살,CRYSTAL,0,
517,forge__odd_02__rot_01,odd_02|rot_01,odd_02,두 번 접힌 사다리,rot_01,딱지,LAW,odd_02,두 번 접힌,rot_01,딱지,LAW,STILL|ROT,STILL|ROT,무너지는 것을 붙잡으면 굳어 남는다.,두 번 접힌 딱지,SCAB,0,
518,forge__odd_02__rot_02,odd_02|rot_02,odd_02,두 번 접힌 사다리,rot_02,무른 뿌리,LAW,odd_02,두 번 접힌,rot_02,뿌리,LAW,STILL|ROT,STILL|ROT,무너지는 것을 붙잡으면 굳어 남는다.,두 번 접힌 뿌리,SCAB,0,
519,forge__odd_02__rot_03,odd_02|rot_03,odd_02,두 번 접힌 사다리,rot_03,곰팡이 꽃,LAW,odd_02,두 번 접힌,rot_03,곰팡이,LAW,STILL|ROT,STILL|ROT,무너지는 것을 붙잡으면 굳어 남는다.,두 번 접힌 곰팡이,SCAB,0,
520,forge__odd_02__rot_04,odd_02|rot_04,odd_02,두 번 접힌 사다리,rot_04,번지는 얼룩,LAW,odd_02,두 번 접힌,rot_04,얼룩,LAW,STILL|ROT,STILL|ROT,무너지는 것을 붙잡으면 굳어 남는다.,두 번 접힌 얼룩,SCAB,0,
521,forge__odd_02__rot_05,odd_02|rot_05,odd_02,두 번 접힌 사다리,rot_05,내려앉은 냄새,LAW,odd_02,두 번 접힌,rot_05,냄새,LAW,STILL|ROT,STILL|ROT,무너지는 것을 붙잡으면 굳어 남는다.,두 번 접힌 냄새,SCAB,0,
522,forge__odd_02__scat_01,odd_02|scat_01,odd_02,두 번 접힌 사다리,scat_01,가벼운 뼈,LAW,odd_02,두 번 접힌,scat_01,뼈,LAW,STILL|SCATTER,STILL|SCATTER,달아나려는 것을 붙잡으면 가라앉는다.,두 번 접힌 뼈,SETTLING,0,
523,forge__odd_02__scat_02,odd_02|scat_02,odd_02,두 번 접힌 사다리,scat_02,흩날리는 씨,LAW,odd_02,두 번 접힌,scat_02,씨,LAW,STILL|SCATTER,STILL|SCATTER,달아나려는 것을 붙잡으면 가라앉는다.,두 번 접힌 씨,SETTLING,0,
524,forge__odd_02__scat_03,odd_02|scat_03,odd_02,두 번 접힌 사다리,scat_03,벗겨진 껍데기,LAW,odd_02,두 번 접힌,scat_03,껍데기,LAW,STILL|SCATTER,STILL|SCATTER,달아나려는 것을 붙잡으면 가라앉는다.,두 번 접힌 껍데기,SETTLING,0,
525,forge__odd_02__scat_04,odd_02|scat_04,odd_02,두 번 접힌 사다리,scat_04,뜬 먼지,LAW,odd_02,두 번 접힌,scat_04,먼지,LAW,STILL|SCATTER,STILL|SCATTER,달아나려는 것을 붙잡으면 가라앉는다.,두 번 접힌 먼지,SETTLING,0,
526,forge__odd_02__scat_05,odd_02|scat_05,odd_02,두 번 접힌 사다리,scat_05,마른 바람,LAW,odd_02,두 번 접힌,scat_05,바람,LAW,STILL|SCATTER,STILL|SCATTER,달아나려는 것을 붙잡으면 가라앉는다.,두 번 접힌 바람,SETTLING,0,
527,forge__odd_02__still_01,odd_02|still_01,odd_02,두 번 접힌 사다리,still_01,서리꽃,LAW,odd_02,두 번 접힌,still_01,서리꽃,LAW,STILL|STILL,STILL|STILL,응결이 겹치면 완전히 멈춘다.,두 번 접힌 서리꽃,TOTAL_STOP,0,
528,forge__odd_02__still_02,odd_02|still_02,odd_02,두 번 접힌 사다리,still_02,멈춘 물방울,LAW,odd_02,두 번 접힌,still_02,물방울,LAW,STILL|STILL,STILL|STILL,응결이 겹치면 완전히 멈춘다.,두 번 접힌 물방울,TOTAL_STOP,0,
529,forge__odd_02__still_03,odd_02|still_03,odd_02,두 번 접힌 사다리,still_03,잠긴 발자국,LAW,odd_02,두 번 접힌,still_03,발자국,LAW,STILL|STILL,STILL|STILL,응결이 겹치면 완전히 멈춘다.,두 번 접힌 발자국,TOTAL_STOP,0,
530,forge__odd_02__still_04,odd_02|still_04,odd_02,두 번 접힌 사다리,still_04,굳은 숨,LAW,odd_02,두 번 접힌,still_04,입김,LAW,STILL|STILL,STILL|STILL,응결이 겹치면 완전히 멈춘다.,두 번 접힌 입김,TOTAL_STOP,0,
531,forge__odd_02__still_05,odd_02|still_05,odd_02,두 번 접힌 사다리,still_05,그친 종소리,LAW,odd_02,두 번 접힌,still_05,종소리,LAW,STILL|STILL,STILL|STILL,응결이 겹치면 완전히 멈춘다.,두 번 접힌 종소리,TOTAL_STOP,0,
532,forge__odd_02__tool_01,odd_02|tool_01,odd_02,두 번 접힌 사다리,tool_01,도가니,CATALYST,tool_01,달궈진,odd_02,사다리,RESULT_CLASS,CATALYZED_STILL,,,달궈진 사다리,CATALYZED_STILL,0,
533,forge__odd_02__tool_02,odd_02|tool_02,odd_02,두 번 접힌 사다리,tool_02,집게,CATALYST,tool_02,집어올린,odd_02,사다리,RESULT_CLASS,CATALYZED_STILL,,,집어올린 사다리,CATALYZED_STILL,0,
534,forge__odd_02__tool_03,odd_02|tool_03,odd_02,두 번 접힌 사다리,tool_03,체,CATALYST,tool_03,걸러진,odd_02,사다리,RESULT_CLASS,CATALYZED_STILL,,,걸러진 사다리,CATALYZED_STILL,0,
535,forge__odd_02__tool_04,odd_02|tool_04,odd_02,두 번 접힌 사다리,tool_04,등불,CATALYST,tool_04,밝혀진,odd_02,사다리,RESULT_CLASS,CATALYZED_STILL,,,밝혀진 사다리,CATALYZED_STILL,0,
